date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,month,supplier_lead_days,lag_7,lag_14,rolling_mean_7,rolling_mean_30,rolling_std_7,rolling_std_30,day,quarter,is_weekend,product_category_Beauty,product_category_Electronics,product_category_Home,product_category_Sports,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
2023-03-16,P043,18,13453.4,308,68,0,0.0,3,6,25.0,15.0,17.285714285714285,21.133333333333333,4.680252333450215,5.50694441424714,16,1,0,False,True,False,False,False,False,True,False,False,False
2023-03-16,P045,15,16141.79,78,21,0,0.0,3,13,22.0,22.0,16.285714285714285,21.1,4.231401884100177,5.542002625716345,16,1,0,False,True,False,False,False,False,True,False,False,False
2023-03-16,P041,8,18432.42,295,68,0,0.0,3,2,14.0,30.0,15.428571428571429,20.666666666666668,5.255382728122904,6.036288728117136,16,1,0,False,True,False,False,False,False,True,False,False,False
2023-03-17,P004,27,3463.58,78,40,0,0.0,3,14,16.0,20.0,17.0,20.766666666666666,6.855654600401364,6.11771499676209,17,1,0,False,False,False,False,False,False,False,True,False,False
2023-03-17,P021,33,2863.35,87,58,0,0.0,3,12,13.0,24.0,19.857142857142858,21.333333333333332,8.802056036869672,6.439818659544279,17,1,0,False,False,False,False,False,False,False,True,False,False
2023-03-17,P034,19,2510.14,128,52,0,0.0,3,2,25.0,21.0,19.0,20.966666666666665,8.504900548115598,6.239381784878198,17,1,0,False,False,False,True,False,False,False,True,False,False
2023-03-17,P027,14,11190.96,297,62,0,0.0,3,14,13.0,23.0,19.142857142857142,20.8,8.395009855634125,6.359353686526911,17,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-17,P018,28,3070.4,26,20,0,0.0,3,4,18.0,25.0,20.571428571428573,20.966666666666665,8.997354108424547,6.483311910847103,17,1,0,False,False,False,False,False,False,False,True,False,False
2023-03-17,P025,19,1375.81,136,51,0,0.0,3,5,15.0,22.0,21.142857142857142,20.533333333333335,8.706866474773042,6.146113621116742,17,1,0,False,False,False,False,False,False,False,True,False,False
2023-03-17,P010,21,2120.21,82,43,0,0.0,3,12,8.0,14.0,23.0,20.333333333333332,6.557438524302177,6.0248527429897605,17,1,0,False,False,True,False,False,False,False,True,False,False
2023-03-17,P013,38,2280.54,174,77,0,0.0,3,10,27.0,16.0,24.571428571428573,20.8,8.657504314314995,6.809729348006573,17,1,0,True,False,False,False,False,False,False,True,False,False
2023-03-17,P017,14,19107.45,266,59,0,0.0,3,7,33.0,13.0,21.857142857142858,20.833333333333332,8.552359741197737,6.77257824553933,17,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-17,P019,34,753.97,57,33,0,0.0,3,4,19.0,25.0,24.0,21.4,9.53939201416956,7.141911267421537,17,1,0,False,False,False,False,False,False,False,True,False,False
2023-03-17,P033,18,9585.61,216,74,0,0.0,3,13,14.0,13.0,24.571428571428573,21.066666666666666,8.941609528064996,7.056097061912131,17,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-18,P021,34,2760.07,237,58,0,0.0,3,12,28.0,18.0,25.428571428571427,21.666666666666668,9.589180410878837,7.368775378223385,18,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-18,P010,27,2065.22,55,43,0,0.0,3,12,19.0,15.0,26.571428571428573,21.666666666666668,9.162553189607253,7.368775378223385,18,1,1,False,False,True,False,False,False,False,False,True,False
2023-03-18,P015,29,12588.27,195,52,0,0.0,3,8,21.0,8.0,27.714285714285715,22.133333333333333,8.845230083954627,7.375323877556098,18,1,1,False,True,False,False,False,False,False,False,True,False
2023-03-18,P019,33,756.22,128,33,0,0.0,3,4,38.0,27.0,27.0,22.5,8.04155872120994,7.637249911250455,18,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-18,P022,14,13916.89,120,34,0,0.0,3,11,14.0,33.0,27.0,21.966666666666665,8.04155872120994,7.654087631537996,18,1,1,False,True,False,False,False,False,False,False,True,False
2023-03-18,P004,36,3324.02,42,40,0,0.0,3,14,34.0,19.0,27.285714285714285,22.5,8.360906763309993,8.059049315028883,18,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-18,P013,39,2264.19,135,77,0,0.0,3,10,18.0,14.0,30.285714285714285,23.0,8.240434570140208,8.602325267042541,18,1,1,True,False,False,False,False,False,False,False,True,False
2023-03-18,P009,34,3475.6,121,43,0,0.0,3,2,34.0,28.0,30.285714285714285,23.433333333333334,8.240434570140208,8.82271102808292,18,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-19,P028,31,1083.84,98,51,0,0.0,3,8,27.0,19.0,30.857142857142858,23.7,8.112306935115532,8.929416708756468,19,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-19,P049,31,1150.07,54,23,0,0.0,3,8,29.0,21.0,31.142857142857142,23.9,8.07111250961457,9.026207054632746,19,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-19,P018,35,3106.34,34,20,0,0.0,3,4,33.0,38.0,31.428571428571427,24.333333333333332,8.182443458550784,9.241336421241963,19,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-19,P039,20,2526.37,46,43,0,0.0,3,12,14.0,14.0,32.285714285714285,24.533333333333335,6.102302453836135,9.073391691181842,19,1,1,False,False,True,False,False,False,False,False,False,True
2023-03-19,P002,25,5736.42,57,55,0,0.0,3,9,36.0,34.0,30.714285714285715,24.833333333333332,6.395683067879589,8.929159258153575,19,1,1,False,False,False,True,False,False,False,False,False,True
2023-03-19,P033,14,9353.0,202,74,0,0.0,3,13,39.0,18.0,27.142857142857142,24.866666666666667,7.819389819088062,8.885219549160283,19,1,1,False,True,False,False,False,False,False,False,False,True
2023-03-19,P036,45,990.31,26,22,0,0.0,3,8,34.0,34.0,28.714285714285715,25.533333333333335,10.177004891982168,9.61583942337279,19,1,1,True,False,False,False,False,False,False,False,False,True
2023-03-19,P016,11,9022.45,-77,43,0,0.0,3,6,31.0,27.0,25.857142857142858,25.466666666666665,12.061351104921528,9.712179816169366,19,1,1,False,True,False,False,False,False,False,False,False,True
2023-03-19,P006,19,10474.17,116,79,0,0.0,3,13,31.0,29.0,24.142857142857142,25.5,12.06135110492155,9.687354003349176,19,1,1,False,True,False,False,False,False,False,False,False,True
2023-03-19,P004,29,3292.55,154,40,0,0.0,3,14,35.0,33.0,23.285714285714285,25.966666666666665,11.353623294119107,9.499485769506466,19,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-19,P045,16,15872.52,62,21,0,0.0,3,13,20.0,14.0,22.714285714285715,26.233333333333334,11.643514442445237,9.080799498955379,19,1,1,False,True,False,False,False,False,False,False,False,True
2023-03-20,P015,17,12093.2,178,52,0,0.0,3,8,25.0,36.0,21.571428571428573,25.9,11.773659058213392,9.233932923807584,20,1,0,False,True,False,False,False,False,False,False,False,False
2023-03-20,P016,13,9244.68,64,43,0,0.0,3,6,14.0,39.0,21.428571428571427,25.233333333333334,11.88636674033394,9.42368012649173,20,1,0,False,True,False,False,False,False,False,False,False,False
2023-03-20,P039,20,2526.4,151,43,0,0.0,3,12,45.0,34.0,17.857142857142858,25.266666666666666,5.843188953205337,9.40261641258949,20,1,0,False,False,True,False,False,False,False,False,False,False
2023-03-20,P003,19,4820.15,90,79,0,0.0,3,10,11.0,31.0,19.0,25.433333333333334,5.000000000000338,9.238910718497404,20,1,0,False,False,True,False,False,False,False,False,False,False
2023-03-20,P011,10,6466.38,115,27,0,0.0,3,4,19.0,31.0,17.714285714285715,24.833333333333332,6.047431568147949,9.642160772763257,20,1,0,False,True,False,False,False,False,False,False,False,False
2023-03-20,P012,18,4704.21,249,78,0,0.0,3,6,29.0,35.0,16.142857142857142,24.8,3.5321651258392133,9.664724339148147,20,1,0,False,False,False,True,False,False,False,False,False,False
2023-03-20,P018,24,3202.64,64,20,0,0.0,3,4,16.0,20.0,17.285714285714285,24.9,4.608480795023361,9.63953783410651,20,1,0,False,False,False,False,False,False,False,False,False,False
2023-03-20,P047,17,16434.52,50,21,0,0.0,3,6,17.0,25.0,17.285714285714285,24.2,4.608480795023361,9.415321336102524,20,1,0,False,True,False,False,False,False,False,False,False,False
2023-03-20,P032,20,6929.5,176,39,0,0.0,3,12,13.0,14.0,18.285714285714285,24.4,4.270608298369078,9.253517504543609,20,1,0,False,True,False,False,False,False,False,False,False,False
2023-03-20,P010,16,2083.21,169,43,0,0.0,3,12,20.0,45.0,17.714285714285715,23.8,4.270608298369099,9.192950822645832,20,1,0,False,False,True,False,False,False,False,False,False,False
2023-03-21,P020,9,19386.47,203,45,0,0.0,3,8,19.0,11.0,16.285714285714285,23.5,5.313952882562985,9.529446197318325,21,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-21,P031,26,727.55,178,47,0,0.0,3,13,10.0,19.0,18.571428571428573,23.233333333333334,5.59336341441514,9.335447215460123,21,1,0,False,False,False,False,True,False,False,False,False,False
2023-03-21,P042,26,1180.63,57,31,0,0.0,3,8,18.0,29.0,19.714285714285715,23.2,6.237368187365971,9.323311532445592,21,1,0,False,False,False,False,True,False,False,False,False,False
2023-03-21,P002,24,5582.7,204,55,0,0.0,3,9,24.0,16.0,19.714285714285715,23.033333333333335,6.237368187365971,9.26053299029631,21,1,0,False,False,False,True,True,False,False,False,False,False
2023-03-21,P044,25,2040.81,70,36,0,0.0,3,12,17.0,17.0,20.857142857142858,22.766666666666666,6.388233230677056,9.077001378373092,21,1,0,False,False,False,True,True,False,False,False,False,False
2023-03-21,P001,9,24396.57,113,45,0,0.0,3,13,20.0,13.0,19.285714285714285,22.6,7.825477316949971,9.286994985573509,21,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-21,P018,37,3215.26,27,20,0,0.0,3,4,16.0,20.0,22.285714285714285,22.633333333333333,10.06171432898478,9.338401743683729,21,1,0,False,False,False,False,True,False,False,False,False,False
2023-03-22,P026,11,7361.18,63,42,0,0.0,3,8,9.0,19.0,22.571428571428573,21.7,9.641181512262033,9.040712513879603,22,1,0,False,False,True,False,False,True,False,False,False,False
2023-03-22,P011,19,6506.22,96,27,0,0.0,3,4,26.0,10.0,21.571428571428573,21.2,9.589180410878894,8.747019196708372,22,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-22,P014,9,22805.56,36,28,0,0.0,3,9,26.0,18.0,19.142857142857142,20.466666666666665,10.399175791516386,8.818997258400568,22,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-22,P008,33,2030.87,35,20,0,0.0,3,10,24.0,24.0,20.428571428571427,20.533333333333335,11.588171308956268,8.908474591097427,22,1,0,True,False,False,False,False,True,False,False,False,False
2023-03-22,P023,18,2547.6,42,32,0,0.0,3,4,25.0,17.0,19.428571428571427,19.966666666666665,11.428869043744042,8.487245332458109,22,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-22,P034,23,2506.53,105,52,0,0.0,3,2,9.0,20.0,21.428571428571427,20.066666666666666,10.485818086939311,8.505305984211036,22,1,0,False,False,False,True,False,True,False,False,False,False
2023-03-22,P036,33,997.74,71,22,0,0.0,3,8,37.0,16.0,20.857142857142858,20.333333333333332,9.564318610135974,8.786091411933361,22,1,0,True,False,False,False,False,True,False,False,False,False
2023-03-22,P022,12,13717.25,108,34,0,0.0,3,11,11.0,9.0,21.0,20.266666666666666,9.398581453247937,8.843206367069204,22,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-23,P034,22,2518.99,83,52,0,0.0,3,2,19.0,26.0,21.428571428571427,19.5,9.360504666899658,7.523526319211006,23,1,0,False,False,False,True,False,False,True,False,False,False
2023-03-23,P029,27,1310.06,150,41,0,0.0,3,13,9.0,26.0,24.0,20.033333333333335,7.702813338861017,7.467092557640251,23,1,0,False,False,False,False,False,False,True,False,False,False
2023-03-23,P024,19,2783.69,214,58,0,0.0,3,2,33.0,24.0,22.0,20.033333333333335,6.733003292241569,7.467092557640251,23,1,0,False,True,False,False,False,False,True,False,False,False
2023-03-23,P008,37,2086.26,46,20,0,0.0,3,10,18.0,25.0,24.714285714285715,20.3,8.45998986828177,7.927037973573823,23,1,0,True,False,False,False,False,False,True,False,False,False
2023-03-23,P031,29,713.39,149,47,0,0.0,3,13,23.0,9.0,25.571428571428573,20.733333333333334,8.560707580902159,8.038413522208321,23,1,0,False,False,False,False,False,False,True,False,False,False
2023-03-23,P025,20,1395.46,116,51,0,0.0,3,5,33.0,37.0,23.714285714285715,20.833333333333332,8.077010290825262,8.008974850810691,23,1,0,False,False,False,False,False,False,True,False,False,False
2023-03-24,P007,14,14699.11,73,60,0,0.0,3,14,12.0,11.0,24.0,20.866666666666667,7.615773105864031,7.977266549965219,24,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-24,P002,25,5652.37,179,55,0,0.0,3,9,22.0,19.0,24.428571428571427,21.033333333333335,7.568732673685604,8.010696871547111,24,1,0,False,False,False,True,False,False,False,True,False,False
2023-03-24,P023,8,2536.5,34,32,0,0.0,3,4,27.0,9.0,21.714285714285715,20.666666666666668,9.621404708847411,8.351474506743118,24,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-24,P010,21,2115.21,148,43,0,0.0,3,12,19.0,33.0,22.0,21.033333333333335,9.556847457887764,8.104844585007477,24,1,0,False,False,True,False,False,False,False,True,False,False
2023-03-24,P020,13,19194.4,190,45,0,0.0,3,8,37.0,18.0,18.571428571428573,20.866666666666667,7.322502824789563,8.219964482402135,24,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-24,P021,21,2775.23,216,58,0,0.0,3,12,29.0,23.0,17.428571428571427,20.766666666666666,5.912053869205254,8.198752358126427,24,1,0,False,False,False,False,False,False,False,True,False,False
2023-03-24,P044,28,2109.72,42,36,0,0.0,3,12,20.0,33.0,18.571428571428573,21.133333333333333,7.138093649734813,8.270151286333832,24,1,0,False,False,False,True,False,False,False,True,False,False
2023-03-24,P032,19,6965.17,157,39,0,0.0,3,12,14.0,12.0,19.285714285714285,21.1,6.848705126136268,8.276889304063618,24,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-25,P037,18,5859.23,126,46,0,0.0,3,10,25.0,22.0,18.285714285714285,21.166666666666668,6.369570517031126,8.242377181929614,25,1,1,False,True,False,False,False,False,False,False,True,False
2023-03-25,P039,21,2604.97,130,43,0,0.0,3,12,8.0,27.0,20.142857142857142,21.566666666666666,4.488079449258911,7.916300656995829,25,1,1,False,False,True,False,False,False,False,False,True,False
2023-03-25,P029,25,1279.71,125,41,0,0.0,3,13,21.0,19.0,20.714285714285715,21.533333333333335,4.855041562276416,7.899076040832189,25,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-25,P009,39,3456.28,82,43,0,0.0,3,2,13.0,37.0,24.428571428571427,21.966666666666665,7.299706452023669,8.487245332458105,25,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-25,P049,41,1124.69,-66,23,0,0.0,3,8,21.0,29.0,27.285714285714285,22.533333333333335,9.35796070580708,9.167910051513497,25,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-25,P018,27,3110.28,59,20,0,0.0,3,4,28.0,20.0,27.142857142857142,22.6,9.352870707766217,9.19370099203977,25,1,1,False,False,False,False,False,False,False,False,True,False
2023-03-25,P026,23,7113.71,188,42,0,0.0,3,8,19.0,14.0,27.714285714285715,23.066666666666666,8.882835240212584,8.827595186776959,25,1,1,False,False,True,False,False,False,False,False,True,False
2023-03-25,P023,20,2515.13,116,32,0,0.0,3,4,18.0,25.0,28.0,22.5,8.544003745317566,8.439439432274696,25,1,1,False,True,False,False,False,False,False,False,True,False
2023-03-26,P040,31,1381.44,121,51,0,0.0,3,9,21.0,8.0,29.428571428571427,23.166666666666668,7.997023255710908,8.288268956715214,26,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-26,P017,17,19170.08,249,59,0,0.0,3,7,25.0,21.0,28.285714285714285,23.1,9.214377998799614,8.330873200082968,26,1,1,False,True,False,False,False,False,False,False,False,True
2023-03-26,P042,33,1152.31,141,31,0,0.0,3,8,39.0,13.0,27.428571428571427,23.9,8.283661486266103,8.078707646732727,26,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-26,P046,22,999.69,137,56,0,0.0,3,2,41.0,21.0,24.714285714285715,23.533333333333335,5.851332774513581,7.899076040832187,26,1,1,False,False,True,False,False,False,False,False,False,True
2023-03-26,P036,33,984.77,38,22,0,0.0,3,8,27.0,28.0,25.571428571428573,24.033333333333335,6.629659188252609,8.010696871547108,26,1,1,True,False,False,False,False,False,False,False,False,True
2023-03-26,P018,32,3134.28,27,20,0,0.0,3,4,23.0,19.0,26.857142857142858,24.333333333333332,6.914443130833077,8.138174553145795,26,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-26,P035,31,1754.19,346,76,0,0.0,3,5,20.0,18.0,28.428571428571427,24.266666666666666,6.320789582985768,8.072658551676302,26,1,1,False,False,False,True,False,False,False,False,False,True
2023-03-26,P014,16,23602.71,106,28,0,0.0,3,9,31.0,21.0,26.285714285714285,24.4,7.696628822939061,7.894127018189462,26,1,1,False,True,False,False,False,False,False,False,False,True
2023-03-26,P049,34,1141.71,32,23,0,0.0,3,8,17.0,25.0,28.714285714285715,24.8,6.921326600064634,8.07038007052686,26,1,1,False,False,False,False,False,False,False,False,False,True
2023-03-26,P024,19,2790.89,195,58,0,0.0,3,2,33.0,39.0,26.714285714285715,24.533333333333335,7.476948702830777,8.127150466962094,26,1,1,False,True,False,False,False,False,False,False,False,True
2023-03-27,P003,34,4831.2,272,79,0,0.0,3,10,22.0,41.0,28.428571428571427,25.033333333333335,7.590721152765925,8.235680711489954,27,1,0,False,False,True,False,False,False,False,False,False,False
2023-03-27,P043,19,13463.25,289,68,0,0.0,3,6,33.0,27.0,26.428571428571427,24.433333333333334,8.017837257372795,7.985691226676284,27,1,0,False,True,False,False,False,False,False,False,False,False
2023-03-27,P019,22,782.76,106,33,0,0.0,3,4,32.0,23.0,25.0,24.2,7.745966692414927,7.949842765740622,27,1,0,False,False,False,False,False,False,False,False,False,False
2023-03-27,P028,24,1108.29,74,51,0,0.0,3,8,31.0,20.0,24.0,24.333333333333332,7.280109889280638,7.910417981603541,27,1,0,False,False,False,False,False,False,False,False,False,False
2023-03-27,P010,21,2119.5,127,43,0,0.0,3,12,16.0,31.0,24.714285714285715,24.566666666666666,6.575568054403876,7.695423330128339,27,1,0,False,False,True,False,False,False,False,False,False,False
2023-03-27,P027,16,11555.93,281,62,0,0.0,3,14,34.0,17.0,22.142857142857142,24.266666666666666,5.814595756329592,7.851787994631679,27,1,0,False,True,False,False,False,False,False,False,False,False
2023-03-28,P008,39,1976.79,64,20,0,0.0,3,10,19.0,33.0,25.0,25.3,8.366600265340843,7.6750828367987385,28,1,0,True,False,False,False,True,False,False,False,False,False
2023-03-28,P043,18,13051.55,271,68,0,0.0,3,6,34.0,22.0,22.714285714285715,25.2,7.653197277702351,7.752196574141833,28,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-28,P015,18,12054.77,157,52,0,0.0,3,8,19.0,33.0,22.571428571428573,25.366666666666667,7.7428922859861045,7.531466557433921,28,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-28,P007,15,14855.53,232,60,0,0.0,3,14,22.0,32.0,21.571428571428573,25.166666666666668,8.263517065131332,7.72851117987609,28,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-28,P028,32,1130.72,158,51,0,0.0,3,8,24.0,31.0,22.714285714285715,25.3,9.159954252329214,7.813118940999512,28,1,0,False,False,False,False,True,False,False,False,False,False
2023-03-28,P011,15,6509.8,81,27,0,0.0,3,4,21.0,16.0,21.857142857142858,25.166666666666668,9.616454152970983,7.957140940942383,28,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-28,P024,21,2641.45,174,58,0,0.0,3,2,16.0,34.0,22.571428571428573,25.266666666666666,9.289010404005179,7.882470002057208,28,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-28,P006,17,10399.08,99,79,0,0.0,3,13,39.0,19.0,19.428571428571427,25.133333333333333,5.912053869205187,7.99022391181361,28,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-28,P005,15,8008.98,166,72,0,0.0,3,9,18.0,34.0,19.0,24.8,6.1373175465075835,8.20176599990757,28,1,0,False,True,False,False,True,False,False,False,False,False
2023-03-29,P023,15,2574.95,98,32,0,0.0,3,4,18.0,19.0,18.571428571428573,24.0,6.320789582985995,7.935081426260086,29,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-29,P036,38,997.88,59,22,0,0.0,3,8,15.0,22.0,21.857142857142858,23.9,9.388442743227415,7.729700890853892,29,1,0,True,False,False,False,False,True,False,False,False,False
2023-03-29,P004,24,3376.04,130,40,0,0.0,3,14,32.0,24.0,20.714285714285715,23.8,8.380817098475418,7.707586947399467,29,1,0,False,False,False,False,False,True,False,False,False,False
2023-03-29,P020,20,19530.27,170,45,0,0.0,3,8,15.0,21.0,21.428571428571427,23.7,8.017837257372886,7.737726655362152,29,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-29,P030,17,23657.81,182,64,0,0.0,3,10,21.0,16.0,20.857142857142858,23.6,8.19407451411444,7.806275106251462,29,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-29,P015,19,12167.5,138,52,0,0.0,3,8,17.0,39.0,21.142857142857142,23.2,8.07111250961475,7.7209968982927855,29,1,0,False,True,False,False,False,True,False,False,False,False
2023-03-29,P039,31,2524.72,99,43,0,0.0,3,12,15.0,18.0,23.428571428571427,23.666666666666668,8.303757038376233,7.756347048722639,29,1,0,False,False,True,False,False,True,False,False,False,False
2023-03-30,P046,15,985.37,122,56,0,0.0,3,2,15.0,18.0,23.428571428571427,23.066666666666666,8.303757038376233,7.705498857548206,30,1,0,False,False,True,False,False,False,True,False,False,False
2023-03-30,P002,33,5497.89,146,55,0,0.0,3,9,38.0,15.0,22.714285714285715,23.433333333333334,6.945365018348375,7.911943539656433,30,1,0,False,False,False,True,False,False,True,False,False,False
2023-03-30,P001,14,24122.89,99,45,0,0.0,3,13,24.0,32.0,21.285714285714285,22.8,7.6313888145014435,7.88013652953656,30,1,0,False,True,False,False,False,False,True,False,False,False
2023-03-30,P010,13,2065.35,114,43,0,0.0,3,12,20.0,15.0,20.285714285714285,22.166666666666668,8.260635280539752,7.878750703231875,30,1,0,False,False,True,False,False,False,True,False,False,False
2023-03-30,P009,37,3537.69,45,43,0,0.0,3,2,17.0,21.0,23.142857142857142,22.366666666666667,10.172324733127255,8.181068698982417,30,1,0,False,False,False,False,False,False,True,False,False,False
2023-03-30,P008,32,2091.67,32,20,0,0.0,3,10,19.0,17.0,25.0,22.9,10.472185381603406,8.272722105479026,30,1,0,True,False,False,False,False,False,True,False,False,False
2023-03-30,P025,18,1391.57,98,51,0,0.0,3,5,31.0,15.0,23.142857142857142,22.366666666666667,10.383136511166835,8.045059882048468,30,1,0,False,False,False,False,False,False,True,False,False,False
2023-03-30,P050,17,19346.24,167,78,0,0.0,3,2,15.0,15.0,23.428571428571427,22.3,10.146545271785016,8.082121606061802,30,1,0,False,True,False,False,False,False,True,False,False,False
2023-03-30,P015,14,12420.01,124,52,0,0.0,3,8,33.0,38.0,20.714285714285715,21.633333333333333,9.690446940402934,7.906711829453608,30,1,0,False,True,False,False,False,False,True,False,False,False
2023-03-30,P019,26,757.43,80,33,0,0.0,3,4,14.0,24.0,22.428571428571427,21.866666666666667,9.360504666899633,7.9295750781198135,30,1,0,False,False,False,False,False,False,True,False,False,False
2023-03-31,P028,15,1110.6,143,51,0,0.0,3,8,13.0,20.0,22.714285714285715,21.633333333333333,9.050124966251241,8.027896762962278,31,1,0,False,False,False,False,False,False,False,True,False,False
2023-03-31,P050,9,19480.61,158,78,0,0.0,3,2,37.0,17.0,18.714285714285715,21.133333333333333,7.782764841072343,8.336597062033842,31,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-31,P043,18,13626.06,253,68,0,0.0,3,6,32.0,19.0,16.714285714285715,21.033333333333335,5.154748157905717,8.356221441633046,31,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-31,P037,16,5906.46,110,46,0,0.0,3,10,18.0,31.0,16.428571428571427,21.033333333333335,5.126959555693625,8.356221441633046,31,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-31,P022,17,14067.45,91,34,0,0.0,3,11,17.0,15.0,16.428571428571427,20.3,5.126959555693625,7.661592523751096,31,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-31,P030,21,23529.36,161,64,0,0.0,3,10,14.0,33.0,17.428571428571427,20.4,5.255382728122778,7.650107053566843,31,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-31,P005,21,8234.46,145,72,0,0.0,3,9,26.0,14.0,16.714285714285715,20.5,4.111540089159499,7.637249911250465,31,1,0,False,True,False,False,False,False,False,True,False,False
2023-03-31,P012,25,4847.51,224,78,0,0.0,3,6,15.0,13.0,18.142857142857142,20.833333333333332,5.047394424472281,7.607089856965849,31,1,0,False,False,False,True,False,False,False,True,False,False
2023-03-31,P036,34,1003.87,25,22,0,0.0,3,8,9.0,37.0,21.714285714285715,20.9,6.210590034081381,7.716306066398837,31,1,0,True,False,False,False,False,False,False,True,False,False
2023-04-01,P039,22,2669.15,77,43,0,0.0,4,12,18.0,32.0,22.285714285714285,21.133333333333333,5.992058236095853,7.6371746596243195,1,2,1,False,False,True,False,False,False,False,False,True,False
2023-04-01,P016,18,8966.32,46,43,0,0.0,4,6,16.0,18.0,22.571428571428573,21.033333333333335,5.682051943243431,7.658591449379214,1,2,1,False,True,False,False,False,False,False,False,True,False
2023-04-01,P001,20,24991.65,79,45,0,0.0,4,13,17.0,17.0,23.0,21.133333333333333,5.291502622129374,7.62361726674967,1,2,1,False,True,False,False,False,False,False,False,True,False
2023-04-01,P012,30,4807.66,194,78,0,0.0,4,6,21.0,14.0,24.285714285714285,21.633333333333333,5.794085654478217,7.6990072505276155,1,2,1,False,False,False,True,False,False,False,False,True,False
2023-04-01,P041,26,18670.67,269,68,0,0.0,4,2,21.0,26.0,25.0,22.0,5.6273143387115105,7.633862853691054,1,2,1,False,True,False,False,False,False,False,False,True,False
2023-04-01,P005,20,8444.12,125,72,0,0.0,4,9,25.0,15.0,24.285714285714285,21.4,5.93616839704678,7.015254314951591,1,2,1,False,True,False,False,False,False,False,False,True,False
2023-04-01,P034,33,2442.27,171,52,0,0.0,4,2,34.0,9.0,24.142857142857142,21.7,5.669467095138561,7.3162549304200155,1,2,1,False,False,False,True,False,False,False,False,True,False
2023-04-02,P005,33,8325.11,103,72,0,0.0,4,9,22.0,18.0,25.714285714285715,22.133333333333333,6.44759091222682,7.591889198953973,2,2,1,False,True,False,False,False,False,False,False,False,True
2023-04-02,P019,36,748.24,44,33,0,0.0,4,4,18.0,16.0,28.285714285714285,22.766666666666666,6.447590912226767,7.933705197505017,2,2,1,False,False,False,False,False,False,False,False,False,True
2023-04-02,P046,27,956.16,95,56,0,0.0,4,2,20.0,17.0,29.285714285714285,23.033333333333335,5.4072262055600735,7.937181525876248,2,2,1,False,False,True,False,False,False,False,False,False,True
2023-04-02,P044,26,2105.73,92,36,0,0.0,4,12,30.0,21.0,28.714285714285715,22.866666666666667,5.5291435658182255,7.815693025654408,2,2,1,False,False,False,True,False,False,False,False,False,True
2023-04-02,P006,26,10247.85,80,79,0,0.0,4,13,26.0,21.0,28.714285714285715,23.233333333333334,5.5291435658182255,7.6909410810798855,2,2,1,False,True,False,False,False,False,False,False,False,True
2023-04-02,P038,26,13384.87,74,52,0,0.0,4,4,20.0,25.0,29.571428571428573,23.0,4.276179870598821,7.487921308162897,2,2,1,False,True,False,False,False,False,False,False,False,True
2023-04-02,P021,48,27246.0,168,58,0,0.0,4,12,33.0,34.0,31.714285714285715,24.133333333333333,8.22018421760901,8.573147063634869,2,2,1,False,False,False,False,False,False,False,False,False,True
